customer_tweet_id,customer_message,support_reply
1466220,"@SpotifyCares Voted for it years ago, it’s the reason I left Spotify for Apple Music. It’s the 4th top idea and has been ignored. What’s the point?","@460324 We hear you, James! Your feedback has been noted and passed onto the team 👊🏼 /DF"
1526245,"@SpotifyCares not impressed with #spotify help on website, no contact numbers.  Poor customer service",@473996 Hi there! We've just sent you a bit more info over DM. We'll carry on helping out there /AU
1843933,@115888 whym'st is there no scroll bar on ios smh,"@552456 Hey Haydn, help's here! Can you tell us what exact device, iOS, and Spotify version you're using? We'll see what we can suggest /CH"
1161812,@SpotifyCares @393336 PLEASE HELP ME!ON DM!,@386840 @393336 We've replied to your DM - we'll keep helping out there! /N
574725,"@115888 @SpotifyCares This always happens to my playlist at some point, but I'm trying to stream the same song on a playlist and it stays stuck on the first track. What is with this?",@255196 Hi there! Can you give this a try: log out from Spotify &gt; restart your device &gt; log back in? Did that make a difference? /DR
2667485,@SpotifyCares Hey Spotify! When you gonna launch in RUSSIA? Can't wait for that 🤓,@751447 Hey! We're launching in new countries as often as possible. Be sure to add your email at https://t.co/X8DVSX9QgM /BD
2165558,@SpotifyCares Appreciate the response https://t.co/zSTsvf2EBK,@635614 No worries. Feel free to tweet us if there's anything else. https://t.co/uEkAlnxbzn /GK
1961609,"""The next 30 minutes are add free thanks to the following fkn sponsor""... @115888","@160774 Hey! The video ad will grant you 30 minutes of ad-free listening, but thanks for the feedback. We'll pass it on to the relevant team /PB"
1785889,@SpotifyCares I disconnected my account from facebook but I'd like to use my e-mail address separate from it but I can't create the account.,"@536569 Hey Daniel, help's here! Could you DM us your account's username or email address? We'll take a look under the hood /GU https://t.co/ldFdZRiNAt"
347204,@SpotifyCares It seems to have helped somewhat. I will let you know if it happens again. Thanks.,@198688 You're welcome! Just give us a shout if the issue persists. We're... https://t.co/zOXI69QSqg /MT
1988897,@SpotifyCares Was thinking of coming back to Spotify. Saw some promo emails from the summer in my inbox. Is there a way to still use those?,"@129237 Hey Matt! Our summer trial offers aren't available, but you can always try our Premium for Family plan here: https://t.co/fh78ms0OxU /BG"
2779510,"@SpotifyCares Hi Spotify, I am having trouble changing my Spotify email although my Facebook email is updated. Please advise how I could proceed on, thanks!","@776370 Hi, we've replied to your DM! We'll carry on helping there 🙂 /BX"
2912545,"@SpotifyCares what’s the fix? Isn’t my 4G as I’ve been streaming now for an hour no issue, just when I try and switch music https://t.co/6TI9Ylj6i1","@806258 Hey! Don't worry, we're on it. Our developers are looking into this, and we'll keep everyone updated /CP"
2317488,@SpotifyCares Sorry if I came of as rude at all.,"@671903 Don't sweat it! If you need more help, you know where to find us. https://t.co/uQiQuWow27 🙂 /NY"
2669360,"@SpotifyCares Thanks! A Moto G Play, running Android 6.0.1, Spotify v 8.4.26.770 armV7.",@751822 Thanks for the info. Can you try the steps here for us: https://t.co/EqisDMwZAT? They should help with this. Any better? /NY
1874505,".@115888 hi, I love you but your @127972 app is garbage. Why can't I access my playlists? Why are some artists not even searchable? 😕",@559599 Hi Adam. We have some info about the Spotify app on Roku here: https://t.co/titMn0j3Im. Give us a shout if you need anything else /NY
1528475,"Evidently, @115888 has been silently playing one 4 minute song for the past 6 hours. Lemme guess, it's not a bug it's a feature? https://t.co/3PTA8O5pbx","@474542 Hi Renee! Can you try clearing your browser's cache/cookies? If that doesn't help, try using an incognito window /RH"
2259763,@SpotifyCares am i eligible for the student discount with hulu if i am applied and going to go to GRCC in less than a year?,"@658012 Hey there! To be eligible for the student discount, you must be currently enrolled to any accredited colleges or universities /LO"
740185,Look @115888 we been through too much for you to be putting Empire songs in my release radar,"@297022 2: to the songs you love. If anything else comes  up, just give us a shout /NG"
826324,@SpotifyCares Will you include December Avenue's Dahan on Spotify? Please do.,"@316835 Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /AR"
543150,What's happening on spotify's system? I tried it for 15 times already since 1pm until now. I can't subscribe again into premium and I don't know why. ☹️ please help me to fix this shit! @SpotifyCares @148611 https://t.co/fTriAOfIbw,"@246125 Hey Mark, help's here! We've just sent a DM your way. Let's carry on chatting there /CO"
1927120,@115888 can I authorise my 12yr old for our family subscription?,"@573520 Hey Richard, help's here! Could you send us your account's username and email address? We'll check backstage for you /BX https://t.co/ldFdZRiNAt"
2545829,@spotifycares if I create a radio station off of a playlist and add songs to that playlist does the station automatically adjust to the new songs? Or do I have to recreate the station in order to get the new influence?,"@234707 A Radio station will play music based on a song, album, artist, or playlist. You could make a mixed genre playlist first, then create a Radio station from it. Here's our handy guide: https://t.co/ZKEnG9WG7V. Hope this helps /RC"
211040,@SpotifyCares It’s Wednesday pal. Not on it tonight,@165991 With Spotify it's always a party 😉. Keep rocking /ND
2121305,"@SpotifyCares Okay. Thanks, I guess?",@407812 No worries. https://t.co/uEkAlnxbzn 🙂 /MC
25413,"@115888 Hi, could you help me with this ?",@284772 Hi! The cavalry's here. What's happening exactly? We'll see what we can suggest /AU
797558,"@SpotifyCares It doesn't matter where i change the service to, it's still isn't available. Also make the service available in South Africa","@310147 3: If Spotify is not yet available in your country, we'd suggest signing up here to be first to hear: https://t.co/XDwWzj7cLP /CH"
2051995,"@SpotifyCares Hi. I upgraded to Premium Family. When my daughter clicks on her invite, &amp; submits the form, she gets a 601 error. Can you tell us what this means &amp; what to do? Don't see it on the error codes support page.","@606855 Hey, we're here to help! Can you DM us the username or email address on your daughter's account? We'll take a look backstage /GN https://t.co/ldFdZRiNAt"
901641,"@SpotifyCares Can't log into the app because I'm ""set to offline."" Clicked connect and then nothing happens.","@334050 Hey Mike! Help's here. What device, operating system, and Spotify version are you rocking? We'll see what we can suggest /RA"
2008749,"I must say @115888 customer service is very responsive but when they say something will be fixed in a “few” days, it really means 10+ days.",@593994 Hey Ashley! Can you give us more info on this? We'd love to help /NG
1913989,@SpotifyCares if I upgrade to family premium. How are the address’ verified for each user? (I use two addresses alone),@570119 Hey there! Help's here. Can you DM us your account's email address or username? We'll see what we can suggest /PB https://t.co/ldFdZRiNAt
1784475,@SpotifyCares so I just activated my premium account for student but it charged me for premium and then for being a student..😩😩 what do I do,@536161 Hey there! Help's arrived. Could you send us a DM with your account's email address? We'll take a look backstage /CH https://t.co/ldFdZRiNAt
2883728,"@SpotifyCares 
I want to know if you guys charge for the month past or coming month ??? Please answer me!!","@799989 Hi! We've sent a DM your way. If you could check your inbox, that'd be great /AY"
1348073,@SpotifyCares Thank you very much for letting me know,"@434363 You're welcome! If you ever need anything else, give us a shout /TR"
1767074,".@SpotifyCares help me solve this riddle! : What has cities, but no buildings, forests, but no trees; &amp; water that is not wet? #IntroFunDays",@531361 Hey Julia! Hmm... That's a good one. We're scratching our heads here. Is it a https://t.co/hXU3HzhJzd? 🗺
1077555,@115888 when are you coming to Trinidad and Tobago?! 🤔,@374208 Hey! We're launching in new countries as often as possible. Be sure to add your email at https://t.co/X8DVSX9QgM /NQ
2616832,@115888 desperately awaiting iphoneX app update. ❣,@739622 Hi Sammridh! We understand - we’re working on it as we speak. Stay tuned 🎶 /AU
2610825,@115888 @SpotifyCares Your new app looks great on iPhone x! Thanks for the update!,"@738328 Hi there! We're glad you like it. Thanks for the feedback, it's music to our ears 🎶 /DR"
2095103,@125633 I know how to add a playlist to my profile but is it possible to create it as the artist and not as my personal account?,"@127469 Hey! You can contact our Artist team here: https://t.co/p1wbtdELHu. If you've reached out, DM us your email address &amp; we'll chase it up /K https://t.co/ldFdZRiNAt"
2392750,@SpotifyCares Are you saying responses are in no way automated or pre written out? They do seam very robotic and repetitive,"@432371 Yep. We don't have J.A.R.V.I.S. helping out here, but we'll take your feedback on to the team. Give us a shout if you need more help /NY"
1960646,@SpotifyCares Well it must be possible bc its happening  !!,@581528 We understand. We'll make sure to take your feedback on board. Let us know if you need help with anything else /MO
1048994,"If  @115888  would contact me before I cancel their account, that'd be great.","@367915 Hey Blair! Don’t worry, we can help. What’s happening exactly? Can you let us know the device/OS you’re using? /TB"
2215962,@115888  where's #Reputation  ???!! @72782,@647458 Hey! We’ll have it available to you as soon as it’s available to us: https://t.co/0i8GpimuDa /RA
2916622,@115888 hey I can't get in in my account and can't change the password.,"@807298 Hey there, we're here to help! Could you DM us your account's email address and username? We'll take a look backstage /BX https://t.co/ldFdZRiNAt"
187620,"@SpotifyCares 2: as requests towards  104.199.65.135:4070 are not standard HTTP web traffic, access must be allowed explicitly. What needs to be opened?",@160030 Can you fire over your account's email address or username via DM? We'll take a look backstage /RC
1126280,"He there @115888 @SpotifyCares 
I am trying to sign up for Spotify and I got this error.
Need this solved.
Added the console.log screenshot https://t.co/Ik7GyZXspp",@385558 Hey there! Can you try signing up at https://t.co/d4Pr8cFVVJ using an incognito window or a different browser? Let us know how it goes /NS
1018689,@SpotifyCares any ideas why my library has suddenly emptied itself along with all my downloads for the third time? https://t.co/ldG4DVeFcW,@361034 Hey! Can you DM us your account's email address? We'll see what we can suggest /CB https://t.co/ldFdZRiNAt
2610025,@115888 where is Peekaboo album?? Please release it!,"@738166 Fingers crossed we'll be able to have it to you soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /KM"
617819,@115888 Kan man få till så att nyaste låten tillagd i en spellista hamnar högst upp &amp; inte längst ner bland låtarna?,"@266584 Hi Mikael! We can help out in English via Twitter, but we also have Swedish support via email at https://t.co/ZgU70TbP8M /DN"
115263,@SpotifyCares Have just tried that to no avail. It’s only happened since the last update on 17 November.,"@141624 Got it. Does it happen over WiFi, 3G/4G, or both? /QI"
1514288,Why is @115888 give me 2-3 ads after EVERY SINGLE SONG yo wtf,@471353 Hey there! Thanks for your feedback. We'll pass it on. Check out https://t.co/zgnxs5kPEu if you haven't had Premium before /NS
2447646,@SpotifyCares remember when you could send messages to friends within the app? Who was the moron who decided to get rid of that and when is it coming back?,"@701626 Hey, we have some info about this here: https://t.co/xW1fRSqHFe. Give us a shout if you have any other questions /NS"
1224500,@SpotifyCares iPhone 6S/iOS 11.0.3,@407270 Thanks! Does logging out &gt; restarting the device &gt; logging back in help? Keep us posted /JX
2058203,"Dear @115888,

Please have @15406's music on your app. :(

xoxo,

Nestlé","@608720 Hi there! We’d love to have rest of her stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /MT"
2981105,@115888 i just updated my app and it keeps crashing what do i do,"@822220 Hey Alex! Can you let us know the device, operating system, and Spotify version you're using? We'll see what we can suggest /LO"
1727305,@SpotifyCares someone contact mort's people!!! who can posthumously put his music on spotify!!!,"@522379 We're working on it, and we hope to have it available soon. For now, let us know if we can help with anything else /LO"
2264779,Today I tried to cancel my @115888 Premium and I didn't even last 2 hours before I re-joined...,@659250 Woohoo! That's awesome. We welcome you back... https://t.co/ivXragbn16 /MG https://t.co/ldFdZRiNAt
694631,@SpotifyCares I got it to work. Started on my fone and hen moved to the work pc and it seemed to work fine! Thanks for getting back to me so fast!!,"@285645 Awesome, that's what we like to hear! If you ever need us again, feel free to send a tweet our way. https://t.co/uQiQuWow27 😁 /JE"
1136700,@SpotifyCares is there any way to downvote tracks on Discover Weekly? At the moment there's honestly not one track i like :-/,"@387784 1: Hi Zee! To keep Discover Weekly fresh, keep listening to more favourite tunes. This'll"
1069157,@115888 can y'all please get master p - ooooooh wee on there thanks,"@372301 Hey! We’d love to have all of his stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /RC"
2264794,@115888 how do I not get random songs playing in my playlist?,@659257 Hi there! Can you DM us your account's email address? We'll take a look backstage /MG https://t.co/ldFdZRiNAt
1944437,It’d be pretty neat if I could see who follows my playlists @115888,"@578043 Hey! It isn't currently possible to view your playlist followers, but you can show your support for the idea at https://t.co/rXH5HEx9hM /AR"
2967118,@115888 what’s the update on the Taylor Swift album,"@393491 Hey! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see /RB"
2067436,"The real question to life is, ""why isn't the Initial D soundtrack on @115888?"" 

Real talk","@611360 Hey Sarah! We’d love to have all of the world's music available, but we have some info about content here: https://t.co/0i8GpimuDa /KM"
2073806,@115888 @SpotifyCares I was wondering why ‘Wherever I Go’ by Hannah Montana isn’t on Spotify.. it was on Spotify at one point. ❌,"@613364 Hi, sometimes content gets temporarily removed due to licensing changes. There's info about Spotify content at https://t.co/0i8GpimuDa /DD"
100196,@SpotifyCares @137960,@137959 Hi there! We've sent a reply to your DM. Let's carry on chatting there /LP
2883052,"@SpotifyCares just accepted a family premium invitation, I already had premium beforehand does this automatically cancel so we won’t be billed twice?",@233251 Hi there! Could you DM us your account's username or email address? We'll take a look backstage /JO https://t.co/ldFdZRiNAt
2704345,"@SpotifyCares I was added to a family premium spotify and my account/app/ every thing won't recognize that.. Even though I went and comfirmed the email and tried opening it like normal.. i also uninstalled the app, logged out and retried.. can you please fix this ...",@759546 Hey Iris! Help's here. Can you DM us your account's email address? We'll take a look backstage /RA https://t.co/ldFdZRiNAt
1519380,@SpotifyCares Best reply of today 💛,"@472403 Thanks! Your tweet made our day 😉 If you ever need help with anything else, you know where to find us /QI"
2047598,Hey @115888 is there any way to have a student discount as a high-school student?,@605547 Hi there! Right now the student discount is only available for students in accredited colleges and universities. Hope that helps /WW
2246013,@SpotifyCares It doesn’t make a difference,"@654597 2: Also, we don't have any more info on this right now, but we'll make sure your comments are passed on to the right folks /MT"
2963352,"@SpotifyCares Just saw where you took Demons &amp; Wizards off of Spotify.  Was this due to licensing, or something else?","@817683 Hey Matt! We understand. Sometimes content gets temporarily removed because of licensing changes, and availability can vary for each country. Hopefully, we'll have it available soon! Stay awesome 😁 /TI"
1537080,@SpotifyCares i think that did the job. if it didn't i'll get back to you. thanks! 🙃,@476558 No worries! Let us know if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv 🙂 /AP
488765,Yo @SpotifyCares my dm's are open and I need help,"@231386 Hey Brock, help's arrived! Can you DM us with your account's username/email along with more detail on what's going on? We'll see what we can suggest /WW https://t.co/ldFdZRiNAt"
483971,"OMG @115888 @SpotifyCares At last! Thank you for this. I was tired of all the Spanish music suggestions!
#music #spotifyrocks https://t.co/DDZXaGeqRu","@230139 Hey Romy! Thanks for the feedback – we appreciate it. We’ll get this passed onto the right team 💚 For anything else, let us know /GU"
2360631,"@115888 my boyfriend and I share a family plan. We’re both also students, how do we go about switching to the student plan? Will we have to separately do it?","@681691 Hi Mistie, help's here! Can you DM us your and your boyfriend's username or account's email address? We'll take a look backstage /GT https://t.co/ldFdZRiNAt"
1378589,What's going on? @SpotifyCares billing me $9.99 and disconnected my Hulu account?,@440931 Hey! Help's here. Can you DM us your account's email address? We'll take a look backstage /RA https://t.co/ldFdZRiNAt
1832836,"@115888 i have'nt been able to pay my subscription since like 3 months ago, the app wont recognize my credit card and i've tried with dif c",@549889 Hey Christian! We'll help out. Can you DM us your account's email address? We'll take a look under the hood /AN https://t.co/ldFdZRiNAt
2583323,@115888 why isnt twices likey on spotify yet,@732078 Hey there! Can you let us know which country you're currently in? We'll see what we can suggest /CE
1838199,@SpotifyCares that did not work,@550572 We see! Could you try a quick reinstall for us? Just follow the steps here: https://t.co/EqisDMwZAT. Keep us in the loop /CG
2366366,hey @SpotifyCares why didn't i get one of the emails with a presale link to see @62471 live? i've been listening to their stuff for over a year extremely frequently.,@442885 Hey  Eli! We've just sent you a DM 🙂 /VK
1391752,@SpotifyCares It worked now I just refreshed the page like several times but thanks for ur help! I’ll do that next time! 🙂,@443691 Great! Glad to hear it's working. Just let us know if we can help with anything else. https://t.co/m4HWSbgHVZ /PX
2293023,"@SpotifyCares I did that, i deleted the app twice and still happening.","@301823 Got it. Could you let us know the device, operating system, and Spotify version you're using? We'll see what else we can suggest /MT"
1713310,@115888 hi my login is completely stuffed. It says I have an account through fb but fb says I don’t. It wont let me reset my passwords 😪,@518911 Hey there! Can you DM us your account's email address? We'll take a look /RB https://t.co/ldFdZRiNAt
1641897,"Hey @115888, when are you going to update your messaging platform on mobile? In current state, it's just terrible. Love Spotify, though.","@501905 Hey Corey! We don't have any info on this right now, but we'll make sure to pass on your feedback /GL"
359908,So annoyed at @SpotifyCares. I pay for Spotify premium but it says it's 'unable' to log me in with an email and password I know is correct 😡,@201245 Hey Charlie! Can you DM us your account's email address and username? We'll take a look backstage /SU https://t.co/ldFdZRiNAt
1482523,@117153 testing,"@464242 Hey, we're here! Can you tell us what's happening exactly? We'll help out /AR"
301656,"The scroll dot on the lockscreen on iOS 11.0.2 doesn’t move anymore when I listen to Spotify 
Who’s fault?
@AppleSupport or @SpotifyCares 
?",@153614 Hi there. Can you let us know what device and Spotify version you're running? We'll see what we can suggest /LM
149361,@SpotifyCares I  keep being charged full subscription fees even though I'm registered as a student?,@150034 Hi there! We've just sent a DM your way. Let's carry on chatting there /DR
2246053,@SpotifyCares trying to invite a family memebr to my Spotify Family subscription but they are not receiving the invites. What to do?,@654608 Hi! Can you DM us the email addresses linked to your account and the family members you're trying to invite? We'll take a look /RR https://t.co/ldFdZRiNAt
2762985,"@SpotifyCares I'm using a Samsung Galaxy S6, operating system 7.0, and it's happening over Wi-Fi",@772944 Got it! Does logging out &gt; restarting the device &gt; logging back in help? /PL
2286066,@SpotifyCares please help me get back into my spotify account.  it got hacked and then your customer service apparently canceled my account and I can't use the chat or the help site because i can't log in.,@664298 No worries. This is something for our Accounts team. You should receive an email from them shortly /AR
2598640,@SpotifyCares When will it be on there?????,@735712 We're afraid we don't have any further info to share right now. Hopefully we'll have it available with us in the near future /FR
1575209,@SpotifyCares Can you help me,@485410 Hi there! We've just sent you a bit more info over DM. We'll carry on helping out there /AU
2023293,@SpotifyCares Doesn't. The issue happens when I'm listening on my phone and the interruptions aren't from my web player. It's random stuff.,@598385 Got it. Could you DM us your username and email address? We'll take a closer look /JQ https://t.co/ldFdZRiNAt
2917869,@SpotifyCares Works again thanks for the fix,"@807643 Awesome, we're happy to hear that! Give us a shout if we can help with anything else /CE"
2807654,@SpotifyCares @SpotifyCares 😒,"@783032 Hey Yel! Don't worry, we can help. Can you DM us your account's email address? We'll take a look under the hood /KB https://t.co/ldFdZRiNAt"
337088,@SpotifyCares Here https://t.co/VV9GOBAu52,@196429 Thanks for the screenshot. Try restarting your device by holding Home + Lock for 10 seconds. Does that help? /AP
2517276,"@SpotifyCares Mic search working on vevo and youtube but the mic function is more integrated in those two apps. No way to disable google assistant, according to Sony tech support this is an update forced on all new models. I can type in searches still just much easier to just speak.","@717063 Just to check, does this only happen when you tr to search for playlists using Google Assistant? /RH"
2219843,@SpotifyCares dm me back pls i’m trying to help out my dad (:,@648417 Hey! We've just replied to your DM. We'll carry on helping out there /KM
452116,@SpotifyCares I was just using it then it locked me out for no reason. I can't sign back in..,@222243 Hi Kenny! We've just replied with a bit more info over DM. We'll carry on helping out there /TR
2499451,@117153 my playlist has disappeared on my new phone. How do I get it back?,"@713144 Hey Mark! Just to check, are you referring to a playlist you've downloaded for offline use or is it missing even when you're online? We'll be right here waiting /LP"
2312955,"@115888 feature request: bluetooth pair w/ treadmill, adjust treadmill speed to my current song's BPM so I can always run to the beat. Playlists automatically become curated workouts","@670749 Hey Daniel, this sounds like a great idea! Suggest it in our Community at https://t.co/rtDvYZOF32 and get support from other users /BH"
985881,@SpotifyCares I've tried clean instal. Ive tried restarting. Nothing works yet.,"@147352 Hi, help's here! Can you let us know your car's make &amp; model? Can you also send us the exact Android &amp; Spotify versions you're using? /DD"
1655954,"Dearest @SpotifyCares,
Can you you give us a ""Never ever ever ask me to update my app while I'm listening to my music"" setting?","@505329 Hi there, we appreciate your feedback! Don't worry, we'll let our devs know this is something you'd like to see /GK"
2056927,@115888 I accidentally added a song to some list and now it always plays 2nd after I start playing songs. How do I remove that?,"@477647 Hi there! Can you DM us your account's username or email address? We'll also need the device, OS, and Spotify version you're rocking /JM https://t.co/ldFdZRiNAt"
2408795,@SpotifyCares Both saved from albums and individually,@692628 All right. Could you send us your account's username or email address via DM? We'll take a look under the hood /LP https://t.co/ldFdZRiNAt
6620,@SpotifyCares Ok! Thanks. I will let you know if it happens again. Thanks for every thing! https://t.co/WWH8AKTJUk,"@117167 You're welcome! If you ever need us again, just give us a... https://t.co/AUc7DGJpgF 🙂 /AR"
1469404,@SpotifyCares This happens with both my iPad (iOS 11.0.2) &amp; Android phone (7.1.1) running latest vers of Spotify using Chromecast 2 https://t.co/QMd11sXGH5,"@461050 Thanks. When did this start happening? Does logging out, fully closing the app, and restarting your device help? /KC"
1858207,@115888 my account was taken over and i want it back https://t.co/CEi71ZzUwD,@555639 Hey Marcos! We'd suggest deleting your public tweet as the screenshot contains private info. We've also sent you a bit more info over DM /MA
2898327,@SpotifyCares website won't let me log-in with any of my emails. says i'm using facebook credentials to log-in. so I try and sign-in through facebook. gives me an error message.,"@276652 Hey there, that's not cool! Could you DM us your account's username or email address? We'll take a look backstage /GU https://t.co/ldFdZRiNAt"
1815890,@SpotifyCares HELP!!! My service is dead,"@154077 Hi there! Help's here. Can you DM us your account's email address or username, and a few details about your issue? We'll take a look /NQ https://t.co/ldFdZRiNAt"
2780795,Why am I paying a monthly subscription if i can’t log into my account ?? @115888,@776649 Hi there. We're sorry you feel that way. Can you DM us your account's email address? We'll take a look backstage /LM https://t.co/ldFdZRiNAt
862439,"No, @115888. I do not want to fucking listen to @14797. Ever. Why can’t we block music we don’t ever want to listen to yet?","@324787 Hey! It's not possible for now, but you can support the idea by adding your vote at https://t.co/hlXvRg5Zog /CB"
1824580,@SpotifyCares hey I need help. I forgot the email I used to sign in I know the password is there anything you could do,@547725 Hey Jerome! Can you send us every possible username or email address you might've used for Spotify via DM? We'll take a look backstage /FR https://t.co/ldFdZRiNAt
2314339,@SpotifyCares when I'm listening to a specific album I keep getting recommended tracks and can't listen to the actual album 😩,@671100 Hey! Suggested Tracks is part of our Free service on mobile. More info about it here: https://t.co/Uv9kyGu3tK /CP
1062623,@125633 @115888 please put Spotify in South Africa 🙏🏽🙏🏽😭,@370919 Hey there! We're launching in new countries as often as possible. Be sure to add your email at https://t.co/X8DVSX9QgM /Q
2040459,Can y'all add one minute man remix with trina and Luda @115888,"@537486 Hi Laye! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /DV"
1589492,"@SpotifyCares Well it depend, certains yes but other no","@140669 1: In this case, we'd suggest checking out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF"
2032739,@SpotifyCares - I'm on a fibre wifi - happens &gt;&gt; all the time &lt;&lt; 🔨 https://t.co/9RhslfXWi0,"@601087 Hey Richard, help's here! Can you let us know the device, OS, and Spotify version you're running? We'll see what we can suggest /DB"
39768,"@SpotifyCares No error messages, the music just cuts out every 10-15 seconds.",@124710 Got it. Could you try using an incognito window or a different browser to see if it helps? Let us know how it goes /NS
1107507,Wow someone got into my @115888 account and deleted all my playlists!! @SpotifyCares Is there any way to recover them?,@381398 Hey there! Could you DM us your account's username and email address? We'll take a look backstage /DF https://t.co/ldFdZRiNAt
2158581,@spotifycares fell asleep listening to the spice girls and now all of my spotify recommendations are messed up help,"@634056 Hey there! Just to check, are you pertaining to the Recommended Songs found under your personally-created playlists? /CH"
2668078,@SpotifyCares is it possible for my premium to stay for a bit longer cause I can’t pay till the 1st and it needs to be paid now,@751561 Hi! Can you DM us your account's username and email address? We'll take a closer look /SV https://t.co/ldFdZRiNAt
320137,I need ‘back’ from infinite on spotify,"@192298 2: Regarding the song ""Back"" by Infinite, are you referring to this track: https://t.co/S6jZuu6gjb? /DR"
1942513,"@SpotifyCares I don't think so. I'm a Starbucks employee, so we get free Spotify, unless I'm confused.",@577598 2: pass on your feedback to the right team. Drop us a tweet if you have other questions /MT
1288448,"@SpotifyCares My main concern is my desktop version, I've been able to do it for a while and it just recently stopped working-","@421357 All right. Can you let us know the make &amp; model of your device, along with the OS and Spotify version you have installed on it? /LP"
898868,"@SpotifyCares iOS 11.0.3 update, Spotify is 8.4.22.515 thanks",@333427 Got it. Does logging out &gt; restarting your iPhone &gt; logging back in help at all? Keep us posted /LO
677741,"@SpotifyCares having issues with music play. Nothing played, log in issues maybe..",@281685 Hey there! The cavalry's here. Can you tell us what’s happening exactly? What device/OS are you currently using? /KB
1720527,@SpotifyCares invited a family member to family plan. he is travelling in Israel and cannot connect gets error please clarify. user DrTzvi,"@490719 Hey there! We'll help out. Can you DM us the member's email address, as well as yours? We'll take a look under the hood /AN https://t.co/ldFdZRiNAt"
2864080,@SpotifyCares my Spotify username has stolen by someone. Somebody hacked my account and I can't access it. Please help me to get it back.,@795556 Hey Onur! Can you DM us your account's username/email address? We'll check things out /KC https://t.co/ldFdZRiNAt
704755,@SpotifyCares problem with adding my father to spotify premium family. Help me!!,@288426 Hey Marco! We've just replied to your DM. Let's continue chatting there /JP
1803605,@115888 having trouble adding people to the family plan. pls help!,@541937 Hi Bartolomé! Can you DM us your account's email address or username? Fire over your family members' info as well. We'll check backstage /JE https://t.co/ldFdZRiNAt
1443508,Thanks to @116130 for amazing customer service and returning my hacker account to me in 5 mins. That was a dark few mins without music🤬,"@454713 You're welcome! Glad to know everything's been sorted out. If anything else comes up, we're just a tweet away. Take care ✌️ /AC"
1377827,"Sorry, @115888, but it’s for the best. I hope you can forgive me :( https://t.co/7zPUCCi2KS","@440762 Hi. We're sad to see you go, but we understand. Feel free to keep us in the loop. We'll... https://t.co/ktOmFV8zSg /MT"
2939736,Hello @SpotifyCares! When it will be possible to get Spotify premium in Slovenia?,@812505 Hi Matic! We're launching in new countries as often as possible. Be sure to add your email at https://t.co/X8DVSX9QgM /JN
289763,I absolutely hate @115888,"@185037 Hey there, don’t worry, we're here to help. What’s happening exactly? Can you let us know the device/OS you’re using? /TB"
1271322,"@115888 @4792 When I connect my iPhone, Spotify thinks it’s Waze. The Spotify app shows in ConnectedDrive, but it’s unresponsive. https://t.co/mVgmGrr0qz",@165740 Hey! Can you try heading to Your Library &gt; Settings &gt; toggling off Waze Navigation? See if that helps /TM
2321292,"Hey @SpotifyCares, an important question...if I upgrade to the family plan today, will I be billed today or at the usual time of the month? Thanks!",@672681 Hi! Your billing date will be moved a few days earlier. This is to make up for the difference in price. Hope this info helps 🙂 /DR
2793271,@SpotifyCares I was charged for no reason. I need to speak to someone please. It would be nice if you had a customer service number. Especially if you take money from someone that did not authorize you to do so.,"@779520 Hi Candace, help's arrived! Although we don't have phone support, we'll gladly help you out on Twitter. Could you DM us a screenshot of the charge appearing on your bank statement and the first 6 and last 4 digits of your card? We'll take a closer look /JQ https://t.co/ldFdZRiNAt"
189867,@115888 How long does this promo last?,@214442 Hi there! There's more info about the Hulu bundle here: https://t.co/CkRver8ToE /NQ
499263,"@SpotifyCares Hi! How do you suggest an edit for the concerts feature on Spotify? There's a concert in San Diego on December 5th that's missing the headliner, The Lumineers",@234230 Hey! We've just sent you a bit more info over DM. We'll carry on helping out there /MX
863682,@SpotifyCares Still nothing..😪 https://t.co/F5juPQami6,@325107 Best thing to try here is a reinstall. Just follow the steps at https://t.co/grEcQYYFVS. Let us know how you get on /RC
1900422,@SpotifyCares Are you ever going to bring back lyrics to the desktop version?,@325321 Hi there! You can find more info at https://t.co/DjMkORfakO. We're here if you need anything else /SV
1739403,@SpotifyCares I loved it 😭😭😭 RIP touch preview,"@409308 We hear you 🎧 Rest assured, your feedback will be passed on to the right folks. Take care /TR"
2684264,@SpotifyCares accidentally linked my Unidays to an old Spotify account and got charged. Can I get a refund/delete that account? Need unidays to be linked to my current account! Thanks,"@754974 Hi Christian, help's here! Can you DM us the email addresses or usernames of both accounts? We'll see what we can do /XF"
2302296,@SpotifyCares Thank you for your help! I hope you guys can add them to Spotify soon!,@668119 Anytime! If you ever need anything else... https://t.co/jp1YQJi0ad 🙂 /JX
760606,I'll be glad when @115888 learns how to be attentive/responsive to artist who are using their platform. Answering emails is primitive.,"@301747 Hey! Thanks for the feedback. We'll pass it on. By the way, is there anything we can help with? We'll see what we can suggest /PB"
